Game,Participant ID,CCC,PCC,KendallTau
Heist!,7B8B31F4-FFC3-7A4E-3EAF-78D5CA8ACB61,0.374411427,0.574725606,0.472472536
Heist!,7DC9729F-BA27-3831-6078-F8508766396A,0.339825108,0.455572562,0.371252351
Heist!,8407F9C4-C295-8C95-C281-584AF2118F84,0.225359231,0.346421582,0.279718184
Heist!,85748DC9-A6DA-334D-6422-BF69EE06A98C,0.203686965,0.525056827,0.432978555
Heist!,8690E8B6-9B41-5F0E-C518-8F2D028C6690,0.238221885,0.575738716,0.464817384
Heist!,9268F759-54B0-96CC-C0F5-9D8DBAA12073,0.450674037,0.657987408,0.487645868
Heist!,99827717-1B21-7ECC-CAD1-99489F7E19EA,0.446109754,0.51257782,0.416941065
Heist!,9E6EBCE2-44FB-8F07-4135-E91140B34096,0.372780366,0.461980335,0.372642635
Heist!,A7C426E7-344F-99F4-6E35-453AF3AD9C2C,0.292461667,0.434313994,0.357930208
Heist!,B2EE7EC5-4E5B-EBDD-E0EB-AF758B95C36A,0.297846057,0.398140918,0.32223906
Heist!,D0F7ABC0-F552-63CD-CAC6-6703C39B83CA,0.29562985,0.372188922,0.296699466
Heist!,D57F474B-B38C-E9AF-73CC-2CF16EED3827,0.436511803,0.626642008,0.520024654
Heist!,DBA0C8C4-AE05-772F-2E53-E6167F8ACB77,0.191851226,0.299849179,0.251110112
Heist!,DD956DE9-DEFB-C0C6-82B4-C639A17D6782,0.313486134,0.508551999,0.419853177
Heist!,E49C1269-8AB7-8C8F-FC88-AA92C2F1E260,0.268717563,0.559543827,0.466778781
Heist!,F1430977-52AF-4F46-BF92-0A8D736CBD2B,0.213158567,0.308760986,0.241833206
Heist!,06F9F8CE-9696-23CA-25B5-000AA4A793BA,0.373004913,0.508895457,0.416016182
Heist!,0B5863F1-A482-C95D-EA42-9183B5BDFA12,0.168126411,0.380182256,0.306529721
Heist!,165B40B2-D9B2-DBC0-AE48-02C0F49A609F,0.409013691,0.574252705,0.468557461
Heist!,243FE25F-E451-21F6-7EFA-F9DACC7D31CA,-0.062532689,-0.11487245,-0.096803245
Heist!,37249306-1597-DC6D-3544-6FEDBBF8B848,0.027676334,0.030563029,0.02659975
Heist!,47494449-E68E-E554-8BB1-ECEEE432E269,0.308504692,0.452373636,0.370248404
Heist!,4BFAECAC-0CC2-F9AC-17BB-7343BE737D81,0.454389812,0.542507382,0.443085974
Heist!,5270C847-54C3-180E-9737-1D87A639C450,0.342316837,0.480910583,0.389056033
Heist!,5F222604-CB86-1ABA-EB7B-31FF78B7BE93,0.36548469,0.583040531,0.482544058
Heist!,62A1F053-1EA8-7433-090E-89D450314F41,0.066700872,0.141133595,0.109135337
Heist!,66E9719B-D383-AA87-7FAB-D9B4ABE7011C,0.174448634,0.265919829,0.215695787
Heist!,68339CF4-6AFB-7EFB-40EA-238612F8E5A4,0.469078352,0.645173005,0.516067337
Heist!,6C9454F6-2AA4-4C25-0387-C6CA7AFC4C13,0.216508091,0.355459161,0.29008988
Heist!,72B642AD-2D4A-574F-05EC-EC93C0C52335,0.229021237,0.519071148,0.426610498
Heist!,7417E7AB-C723-0958-F8EE-DDA4DED65165,0.211813922,0.322174402,0.258580898
Heist!,8DD09016-F898-915E-4A5C-727F57619D73,0.356797116,0.557335114,0.460187982
Heist!,96B78431-4166-E4D3-2AA2-15BE2512E1D6,0.35018921,0.473165628,0.390330152
Heist!,A43E8D46-F136-DB41-3E16-F9F161DBA1D6,0.342907774,0.554626333,0.457916232
Heist!,B17DF37B-207D-A052-4D45-F862B3BF4C4C,0.246516311,0.443929198,0.363378153
Heist!,B6EE5F90-8F59-D3CF-C449-59216B28207B,0.290974004,0.435870764,0.358755866
Heist!,CCA3ABC5-DCCE-0BBE-5327-E65AE52A195D,0.322225827,0.476830087,0.390974081
Heist!,DA2856BC-D181-9AF0-DC9A-99A9444D5579,0.211455213,0.383046673,0.306617961
Heist!,DCB45A10-FAF5-53E0-AB53-2D42AC9BB090,0.40790846,0.657893539,0.53956241
Heist!,DE775A65-68D5-C477-E2F7-BCC1AEF0B850,0.369714127,0.559675693,0.463969749
Heist!,DF62EF03-DA30-E70A-CA31-03A029C9610A,0.280223269,0.480908783,0.390273072
Heist!,E5F96AC5-AE7E-C4E8-8288-FB2674F43704,0.293726232,0.567559664,0.44442859
Heist!,FB70D507-2F2A-0F83-3B53-75EB8452F5E0,0.248325799,0.272250623,0.220172525
Heist!,09FCECC4-F94E-ED69-5E9B-3223B590A149,0.404513674,0.536058106,0.43374273
Heist!,0D759376-3F10-1BEB-7205-E91B8BF17984,0.23684102,0.496100111,0.408158989
Heist!,172A62AD-9B69-33E2-1551-9526879D80AC,0.334814974,0.626995594,0.514362427
Heist!,1AE03BA6-E346-DEB8-4865-276ECC5CD9B1,0.29796534,0.537016169,0.442831024
Heist!,2656C6B4-988A-A958-5107-5422027AEE1D,0.369383538,0.605866511,0.500098901
Heist!,3C54E0F5-9C12-3137-9EC1-39645770F53A,0.394747812,0.529207804,0.437633108
Heist!,3FC0B5B3-AC42-BF96-D8EE-10E81EAAACF6,0.410294357,0.546999718,0.454671981
Heist!,4BD5749B-A1D2-E6C9-156F-DF107802D3BE,0.369941266,0.480284435,0.394120392
Heist!,4CAE9D77-C8A8-2EE8-53D0-7C3C6331B2C5,0.373866361,0.615256443,0.509887991
Heist!,5690E95B-9747-B2B5-2EE1-16A72200D5CC,0.415363629,0.580857298,0.472178715
Heist!,58CB3C5E-2F5C-31FE-83E8-C6772D99B8D5,0.143635873,0.40976106,0.316271195
Heist!,623D68EC-1C36-4E39-4317-BE7B59F593D2,0.193970059,0.291462214,0.232254508
Heist!,6B690AF9-8440-1C43-B353-FA85266AA12C,0.234133455,0.484688565,0.394975668
Heist!,6E42D32E-048C-D829-197E-7950E78F58CB,0.164511156,0.215334802,0.173670021
Heist!,8322EDEF-4C09-318A-1B7E-56D62A6839AD,0.163513565,0.27006762,0.213998185
Heist!,874A6B13-C999-C802-1138-FA198591D897,0.34503475,0.647823386,0.532803366
Heist!,9C694EBE-9421-F45A-ED92-F521991A6A52,0.267203881,0.433740901,0.354128198
Heist!,B0AAFE06-91C2-2C6D-4547-7508BB719E45,0.424703591,0.533635762,0.434313548
Heist!,BD35F47E-4F73-8664-B165-98D2BF2CDA48,0.203660046,0.363805203,0.291517818
Heist!,C0ABDBF6-67EF-EA64-A2D1-42FA92BD5713,0.286158026,0.41073839,0.322437026
Heist!,C24A665A-6B67-FDEA-04A4-C2DA3AF79D51,0.17326446,0.254548173,0.219481551
Heist!,D51A5648-0039-8CB1-45CB-C51E5ABA8BCC,0.280576587,0.535991096,0.441232304
Heist!,DC0BE0E2-B41E-3D73-47C5-5733952512CB,0.314644808,0.541774557,0.444434842
Heist!,E3489F9E-39E2-47B9-24EF-BAACE1438D00,0.155872648,0.244545443,0.195390236
Heist!,EA788550-E907-E4AC-EAE4-82CC26723E3B,0.344141483,0.438729487,0.351928682
Heist!,EC6E2525-212C-1C3A-0B73-74D1B45748E1,0.149984257,0.197802963,0.157889508
Heist!,FC66D29E-8CD8-AE29-A071-33549272C1EE,0.387268378,0.487944443,0.3907517
Heist!,FFAB0F54-EFF2-FA1A-1892-F9D8ED3C9B31,0.219465374,0.459863658,0.3789151
