Game,Participant ID,CCC,PCC,KendallTau
TopDown,A7C426E7-344F-99F4-6E35-453AF3AD9C2C,0.3023740039037815,0.5286014270305409,0.4361642950745448
TopDown,AB9921A8-F143-E101-6A47-E66882F571B2,0.05524364253844052,0.10845723620555166,0.09830388685493759
TopDown,BD35F47E-4F73-8664-B165-98D2BF2CDA48,0.22535524287021608,0.375814928972965,0.30714836331823686
TopDown,C24A665A-6B67-FDEA-04A4-C2DA3AF79D51,0.33486837765540767,0.5106226166987134,0.42233034453058166
TopDown,D8D27F81-4F83-E10A-448A-735447867552,0.04806785526827849,0.0734399011164117,0.059267480700221434
TopDown,DE775A65-68D5-C477-E2F7-BCC1AEF0B850,0.30740535635996985,0.571333228760767,0.47003800050433525
TopDown,EA788550-E907-E4AC-EAE4-82CC26723E3B,0.2888592110067458,0.49526504421202444,0.40926034361120145
TopDown,EE62AFCD-B47D-E676-0257-21F92CB612D8,0.24531703058622753,0.30025955326998444,0.24418452499731086
TopDown,FFAB0F54-EFF2-FA1A-1892-F9D8ED3C9B31,0.30434969964813263,0.4427462364145663,0.3611634378308428
TopDown,018B0D8D-B5EC-09D6-90ED-550058EBFEAF,0.14906683869164575,0.37560911529141466,0.29965532499536196
TopDown,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308,0.38427670093766475,0.43559031451663804,0.35571352986715554
TopDown,165B40B2-D9B2-DBC0-AE48-02C0F49A609F,0.41375717243939253,0.6132595884969819,0.5056519679178326
TopDown,243FE25F-E451-21F6-7EFA-F9DACC7D31CA,0.44896828806580463,0.583656816328427,0.4813844169475838
TopDown,2656C6B4-988A-A958-5107-5422027AEE1D,0.3918397731364982,0.6020401880594083,0.4985916952753597
TopDown,4690C2DC-C0B5-6C1B-880A-D31C46C8A565,0.3060822176295467,0.44375802357234817,0.36621168985001007
TopDown,5270C847-54C3-180E-9737-1D87A639C450,0.32055397264334423,0.5840262026937226,0.4803548138093825
TopDown,5690E95B-9747-B2B5-2EE1-16A72200D5CC,0.28448383016957,0.39337335569004306,0.32283032268361306
TopDown,5F222604-CB86-1ABA-EB7B-31FF78B7BE93,0.4705906357237933,0.6451065383827144,0.5353552278707865
TopDown,68339CF4-6AFB-7EFB-40EA-238612F8E5A4,0.4591402944817312,0.5485067895975411,0.44879935164446305
TopDown,6B1E25A6-882B-DDD7-CE4F-4EC17A0906CF,0.3776008080369372,0.5590973231497215,0.4592994951105634
TopDown,718078D1-70DB-2916-366D-1119A22DCD7F,0.1772061201344986,0.3107151101783437,0.25000780315365145
TopDown,7DC9729F-BA27-3831-6078-F8508766396A,0.3043273321647834,0.48213908188740173,0.39256866492931447
TopDown,8407F9C4-C295-8C95-C281-584AF2118F84,0.35420600413280695,0.44596636917907845,0.36150358716816966
TopDown,8DD09016-F898-915E-4A5C-727F57619D73,0.32720685880632094,0.5876079782415173,0.4820111958059978
TopDown,9A80CFF4-085D-6435-BA08-18E6496A8381,0.273273696315519,0.3404563751619558,0.27583516869416763
TopDown,B06410CC-D778-33B2-B1FD-A828EE4AF413,0.3191202673695091,0.39246420484399624,0.3222818579499446
TopDown,BC7EE230-0AF9-3AC5-24E5-8EC4B0B432A8,0.4149040967719703,0.605234876709688,0.4997162808018236
TopDown,C8BB6C15-19FA-A17A-5945-6202803016D7,0.35031690069711385,0.5556946646677994,0.45917717296340566
TopDown,CD5833CD-93D3-318C-371A-18A32DEFC38B,0.20141282271531089,0.29330088025487416,0.23989171532574985
TopDown,DA2856BC-D181-9AF0-DC9A-99A9444D5579,0.4379274678203772,0.6316370786140717,0.5192565041177941
TopDown,E3489F9E-39E2-47B9-24EF-BAACE1438D00,0.08805458265826903,0.19892449486047373,0.16159449932124453
TopDown,F1430977-52AF-4F46-BF92-0A8D736CBD2B,0.2724162136231647,0.5639070817603343,0.4701435419818405
TopDown,0AD33010-1AC1-E9FB-2FD4-313E3DF4692D,0.32258986262172196,0.5947102352619056,0.48261940929984964
TopDown,172A62AD-9B69-33E2-1551-9526879D80AC,0.4775937208688768,0.6413519453316535,0.5285683370515939
TopDown,27C12E79-B4DD-AA48-E99E-552C6BAEBA6F,0.49722388585230914,0.6474173704150894,0.533375401401405
TopDown,47494449-E68E-E554-8BB1-ECEEE432E269,0.5322744100307472,0.6442108346677581,0.5352078259058174
TopDown,4BD5749B-A1D2-E6C9-156F-DF107802D3BE,0.09740394140294323,0.31962930289188873,0.2531953677234239
TopDown,4CAE9D77-C8A8-2EE8-53D0-7C3C6331B2C5,0.17300359346565336,0.26782117387852566,0.21076085225885757
TopDown,5E491E0A-C580-29BE-4329-ED7BFF843D0D,0.22407260852167243,0.3752624568114304,0.30500032238872027
TopDown,647C581E-E72F-0765-F94A-065909B99374,0.4193977671831225,0.6970792111585009,0.5628429346785598
TopDown,70432028-81AF-D67A-251E-D2F807AB93CF,0.3376158100874793,0.4236045056881381,0.3395011526682707
TopDown,761D024F-3C62-5326-601A-88D436C7726A,0.4924295614562521,0.6323328018178864,0.5221793666847622
TopDown,8322EDEF-4C09-318A-1B7E-56D62A6839AD,0.25869054216279874,0.4111075909954536,0.33661547318307905
TopDown,9268F759-54B0-96CC-C0F5-9D8DBAA12073,0.5338645530692487,0.6620293192989604,0.5487432237542015
TopDown,9E6EBCE2-44FB-8F07-4135-E91140B34096,0.4672018007119684,0.620604038441585,0.5137388203811526
TopDown,B0AAFE06-91C2-2C6D-4547-7508BB719E45,0.25537449636126097,0.5360594208791547,0.4422491181102637
TopDown,B9FD0C60-33D3-E99E-2475-815EAD5C89C2,0.435906144577192,0.5952185844799742,0.4564778646751994
TopDown,BAAA2876-D490-2AB5-0A98-6EB94C7FC331,0.47600534363718666,0.7027589542311138,0.577883394827562
TopDown,C5DC661F-E2D6-2B65-4765-77C8B81D2488,0.4718832604515688,0.6671250102248428,0.5508030135903776
TopDown,D0F7ABC0-F552-63CD-CAC6-6703C39B83CA,0.24982522567963664,0.5476543559247437,0.4430385602821757
TopDown,D51A5648-0039-8CB1-45CB-C51E5ABA8BCC,0.4209400962856825,0.6303324755254988,0.5202701223145321
TopDown,DC0BE0E2-B41E-3D73-47C5-5733952512CB,0.30460937424237344,0.4536757893377066,0.3695130760803045
TopDown,E5CCE6B3-2C6E-BE96-602F-3852C8614777,0.4390597730500987,0.5353948404355539,0.44249386751011066
TopDown,F752B62E-E95F-A65D-4CB2-8B0252E15F08,0.429515678037983,0.5648657562905209,0.4699352923174047
TopDown,FB3409F8-2ADE-757A-A1A5-DC1BBBD1131A,0.35869078657661935,0.5542287014059318,0.45903676415701555
TopDown,0B5863F1-A482-C95D-EA42-9183B5BDFA12,0.2609017929812073,0.33068382933903445,0.2681234371272901
TopDown,0F3B2D98-51FE-5265-3746-A0763DE31C98,0.33688086264922046,0.4970881309584419,0.40718211283525646
TopDown,1AE03BA6-E346-DEB8-4865-276ECC5CD9B1,0.1686584570125785,0.35448620524449237,0.28957159869912774
TopDown,2C636222-CB43-AB6F-444A-7278047991C7,0.3130418738856583,0.5112506062859511,0.41982424309419897
TopDown,35FEE4B0-EF25-110F-8D86-5410FA57646B,0.31844014223641404,0.6017347114802738,0.4970078526720149
TopDown,46A9A47E-EDE3-2EF4-2F06-E95AF67D57E1,0.41484230060011495,0.5451675785180864,0.4368270890545557
TopDown,48847236-6E23-6E61-57CD-780C68FAA2C2,0.3716332644897695,0.4887830315884337,0.4013005167626668
TopDown,4B423110-8A54-A87F-39BB-D68BF033C7FC,0.1976113084065695,0.40138222872526774,0.3261910630165667
TopDown,56EF301B-39F0-ED8F-E067-59FB50186E9C,0.08485349265495766,0.10507336780516843,0.08687028375525636
TopDown,623D68EC-1C36-4E39-4317-BE7B59F593D2,0.3847820900295954,0.6210914383803608,0.5147334324824613
TopDown,6E42D32E-048C-D829-197E-7950E78F58CB,0.01648724401013759,0.04765680783468478,0.03932158926444643
TopDown,772BA0E9-AC30-CEA6-AA1B-18A0300702AA,0.1274342488430179,0.27727867577354337,0.22197294098454304
TopDown,94AA1B20-A5D9-F2B4-FD96-2F20A00FAE89,0.24024977428234784,0.4864514286041295,0.39403364188458684
TopDown,A135AF2A-692D-9C83-AB54-34F977E4D14D,0.45591053533324505,0.5880424078574921,0.48070339655585625
TopDown,B17DF37B-207D-A052-4D45-F862B3BF4C4C,0.307684177453038,0.4470786002717726,0.36251875138535367
TopDown,B2EE7EC5-4E5B-EBDD-E0EB-AF758B95C36A,0.4546371951132628,0.6358515068056739,0.5283550237376028
TopDown,B6EE5F90-8F59-D3CF-C449-59216B28207B,0.43770553737351725,0.5544534273140349,0.4556550529428363
TopDown,D57F474B-B38C-E9AF-73CC-2CF16EED3827,0.158380021103643,0.39485073849088415,0.31858948915627383
TopDown,DCB45A10-FAF5-53E0-AB53-2D42AC9BB090,0.35347008272950764,0.5466534580142641,0.451147289776338
TopDown,DF62EF03-DA30-E70A-CA31-03A029C9610A,0.31365131126894813,0.3693036545266932,0.29412781172143665
TopDown,E5F96AC5-AE7E-C4E8-8288-FB2674F43704,0.28024032471057897,0.38010164733407287,0.30921693481760654
TopDown,FB70D507-2F2A-0F83-3B53-75EB8452F5E0,0.3338438094198017,0.4391386711742492,0.3607539128867287
TopDown,FC66D29E-8CD8-AE29-A071-33549272C1EE,0.110729107053385,0.15899691088760873,0.12518346001865535
