Game,Participant ID,CCC,PCC,KendallTau
Shootout,64A0EC69-0CE2-8405-0FFC-D63A7F55E703,0.1265258755746506,0.218152661499244,0.1715910749100064
Shootout,72B642AD-2D4A-574F-05EC-EC93C0C52335,0.5031622797593331,0.6488942193350247,0.534700007155236
Shootout,772BA0E9-AC30-CEA6-AA1B-18A0300702AA,0.4332962709794259,0.6257631993867214,0.5205720773230605
Shootout,8322EDEF-4C09-318A-1B7E-56D62A6839AD,0.1736252138783363,0.26488775280433474,0.2095377076383321
Shootout,8690E8B6-9B41-5F0E-C518-8F2D028C6690,0.4906314085446987,0.6578048289591226,0.5469274864289336
Shootout,99C0C5AE-01AD-1BB2-A36B-74B166CB26BA,0.2100864043805369,0.37407380356443903,0.2923747799977337
Shootout,A7C426E7-344F-99F4-6E35-453AF3AD9C2C,0.025171593943058658,0.04563730029443283,0.029851909582435714
Shootout,B0AAFE06-91C2-2C6D-4547-7508BB719E45,0.08816923192150534,0.2266116524886976,0.17999735036821407
Shootout,BD35F47E-4F73-8664-B165-98D2BF2CDA48,0.5075141555680762,0.672648865075288,0.5606460107505744
Shootout,C24A665A-6B67-FDEA-04A4-C2DA3AF79D51,-0.00865228339579164,-0.012300368225277546,-0.012018995421217737
Shootout,DBA0C8C4-AE05-772F-2E53-E6167F8ACB77,0.4307120034905151,0.6501726845900031,0.5421334309844607
Shootout,DC0BE0E2-B41E-3D73-47C5-5733952512CB,0.46100991627172166,0.6295028241946042,0.5223834746442034
Shootout,DF62EF03-DA30-E70A-CA31-03A029C9610A,0.03508107474503938,0.07084597585831741,0.053055212906336746
Shootout,E3489F9E-39E2-47B9-24EF-BAACE1438D00,0.49032703169602443,0.6069749609108114,0.505615715871829
Shootout,FFAB0F54-EFF2-FA1A-1892-F9D8ED3C9B31,0.47025319938948484,0.5979154463808419,0.4970501955624555
Shootout,0B5863F1-A482-C95D-EA42-9183B5BDFA12,0.19261890559123684,0.39239206072081473,0.31690868922589865
Shootout,1F6A56CA-9C73-442F-2682-BB69E4B03AB2,0.5089788160778034,0.6328604961232369,0.5232112526722109
Shootout,1FA97947-2FB7-D626-8CD3-2426BEEE97D1,0.4141066211988501,0.6156022217577467,0.5111268814572626
Shootout,2C636222-CB43-AB6F-444A-7278047991C7,-0.09553399247069101,-0.17339752250358723,-0.14634857776473714
Shootout,3FC0B5B3-AC42-BF96-D8EE-10E81EAAACF6,0.5064354243036623,0.6585745265411885,0.5477472541941573
Shootout,5690E95B-9747-B2B5-2EE1-16A72200D5CC,0.5130452484204772,0.6555492632583507,0.5395660878559457
Shootout,58CB3C5E-2F5C-31FE-83E8-C6772D99B8D5,0.4785562994073776,0.6630303793868643,0.5535920147277469
Shootout,5E491E0A-C580-29BE-4329-ED7BFF843D0D,0.40397637622174803,0.5704857745866891,0.47484776545663687
Shootout,5F222604-CB86-1ABA-EB7B-31FF78B7BE93,0.41208635384579456,0.6599526661354341,0.5445410989055819
Shootout,66E9719B-D383-AA87-7FAB-D9B4ABE7011C,0.3170139136804303,0.4613348899239891,0.38109269099668863
Shootout,70432028-81AF-D67A-251E-D2F807AB93CF,0.40984205957702285,0.5293527745936553,0.4376637773399262
Shootout,85748DC9-A6DA-334D-6422-BF69EE06A98C,-0.08670439188263777,-0.1362044926929997,-0.1260931195249171
Shootout,96B78431-4166-E4D3-2AA2-15BE2512E1D6,0.5240747118068766,0.6619883241940884,0.5475493862112202
Shootout,99827717-1B21-7ECC-CAD1-99489F7E19EA,0.4847693248394512,0.6476748987562605,0.5403541173013944
Shootout,AB9921A8-F143-E101-6A47-E66882F571B2,-0.11853190151072955,-0.19643388393075417,-0.1643640006132425
Shootout,B06410CC-D778-33B2-B1FD-A828EE4AF413,0.29451260314147343,0.5681427258400698,0.46170644761411855
Shootout,BAAA2876-D490-2AB5-0A98-6EB94C7FC331,0.5188963023461169,0.6370348190622979,0.5262989654030491
Shootout,CCA3ABC5-DCCE-0BBE-5327-E65AE52A195D,0.2721771586633531,0.5160830471474042,0.4251394528957656
Shootout,DA2856BC-D181-9AF0-DC9A-99A9444D5579,0.3945404242449532,0.6631726919511485,0.5456644591633438
Shootout,DCB45A10-FAF5-53E0-AB53-2D42AC9BB090,0.4468191832619762,0.641865877318169,0.5352491998282781
Shootout,DD956DE9-DEFB-C0C6-82B4-C639A17D6782,0.10093780400099123,0.18071543496717252,0.13944440141025272
Shootout,EA788550-E907-E4AC-EAE4-82CC26723E3B,0.3440831488533576,0.5717241453127889,0.4693706085048466
Shootout,0AD33010-1AC1-E9FB-2FD4-313E3DF4692D,0.05213443010631082,0.0915409933863869,0.06475567146652186
Shootout,0D759376-3F10-1BEB-7205-E91B8BF17984,0.4304590896436368,0.6598803981762684,0.5513089848749464
Shootout,0F3B2D98-51FE-5265-3746-A0763DE31C98,0.39121482484486514,0.601920414311179,0.4935905174590544
Shootout,2656C6B4-988A-A958-5107-5422027AEE1D,0.5143818829807348,0.6302464350506543,0.5192816511495656
Shootout,3C54E0F5-9C12-3137-9EC1-39645770F53A,0.10379500350918125,0.13598636528516864,0.11589773613528971
Shootout,4690C2DC-C0B5-6C1B-880A-D31C46C8A565,0.5102821793523802,0.6894640420665025,0.572693726872264
Shootout,5270C847-54C3-180E-9737-1D87A639C450,0.44772544587931956,0.6833423890896646,0.5702596256967936
Shootout,623D68EC-1C36-4E39-4317-BE7B59F593D2,0.3711204768807246,0.5073546455852068,0.41673534694590947
Shootout,6B1E25A6-882B-DDD7-CE4F-4EC17A0906CF,0.4666378519694826,0.7164536958939365,0.5965758767166746
Shootout,77F6B31E-B228-3C6D-A66F-E7E6FDED3587,0.21562085685763283,0.5665600771004904,0.44590436487646545
Shootout,7DC9729F-BA27-3831-6078-F8508766396A,0.4821367760375309,0.594298789590017,0.49327456869612524
Shootout,7FB7C50A-30EA-A991-0C04-7FFA681B8803,0.38654029455604016,0.5298160972244748,0.4385439459777562
Shootout,862DB2BA-55C9-5794-03BC-FBBA3BEE80C7,0.45721763470226523,0.7162760139689144,0.5947189805860902
Shootout,94AA1B20-A5D9-F2B4-FD96-2F20A00FAE89,0.2531009387786711,0.4204044878304528,0.34203425448958247
Shootout,A135AF2A-692D-9C83-AB54-34F977E4D14D,0.26940919931285484,0.464112473688881,0.38014719869757724
Shootout,B3CE5256-6F65-85EB-0078-689BD5CC1B17,0.49497866762322357,0.6624206228829509,0.5491378761259513
Shootout,B9FD0C60-33D3-E99E-2475-815EAD5C89C2,0.0737258798422033,0.08953121027838232,0.07954683010476546
Shootout,C8BB6C15-19FA-A17A-5945-6202803016D7,0.39209202580841596,0.6375834398641407,0.5315235527895974
Shootout,D51A5648-0039-8CB1-45CB-C51E5ABA8BCC,0.43367459247011325,0.7026774765104986,0.5849297041726954
Shootout,E5CCE6B3-2C6E-BE96-602F-3852C8614777,0.38430979854183406,0.6317707719443009,0.5270329325745426
Shootout,F1430977-52AF-4F46-BF92-0A8D736CBD2B,0.3388023771554942,0.48018750727234366,0.3952381009057274
Shootout,018B0D8D-B5EC-09D6-90ED-550058EBFEAF,0.4448146179278068,0.6437755548137192,0.5365914206782412
Shootout,09FCECC4-F94E-ED69-5E9B-3223B590A149,0.33857131378434147,0.5901666237315953,0.48533595146294234
Shootout,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,0.48946942144486466,0.6249634075738557,0.5058347948593946
Shootout,172A62AD-9B69-33E2-1551-9526879D80AC,0.5628016004172232,0.665678365771246,0.5375593235219114
Shootout,27C12E79-B4DD-AA48-E99E-552C6BAEBA6F,0.47851472187910427,0.581649560504009,0.45689012353543684
Shootout,47494449-E68E-E554-8BB1-ECEEE432E269,0.5226160386015041,0.6700097484033731,0.5328849383804087
Shootout,4BD5749B-A1D2-E6C9-156F-DF107802D3BE,0.37143226071616314,0.6905093526960114,0.5719903690938957
Shootout,62A1F053-1EA8-7433-090E-89D450314F41,0.18504104342068484,0.2935022204240754,0.23593723309686224
Shootout,68339CF4-6AFB-7EFB-40EA-238612F8E5A4,0.5177573565509804,0.5793865770244669,0.4877340525716466
Shootout,6C9454F6-2AA4-4C25-0387-C6CA7AFC4C13,0.3531270863309496,0.6635073498010643,0.5514561461052947
Shootout,7B8B31F4-FFC3-7A4E-3EAF-78D5CA8ACB61,0.44339851482976383,0.6845869208452223,0.5717360318291221
Shootout,874A6B13-C999-C802-1138-FA198591D897,0.43085374819391276,0.6508461365696457,0.5414211630468702
Shootout,9A80CFF4-085D-6435-BA08-18E6496A8381,0.49691534152856864,0.6678587957270401,0.5563108345864658
Shootout,9C694EBE-9421-F45A-ED92-F521991A6A52,0.3672182551580231,0.6146089960353436,0.5084952765974109
Shootout,9E6EBCE2-44FB-8F07-4135-E91140B34096,0.5264218394572876,0.7049179877760172,0.5846158678975757
Shootout,B17DF37B-207D-A052-4D45-F862B3BF4C4C,0.22106230231327476,0.5057615747954064,0.40897625632408424
Shootout,B2EE7EC5-4E5B-EBDD-E0EB-AF758B95C36A,0.261370964311064,0.6002956146624507,0.4911602253581909
Shootout,BC7EE230-0AF9-3AC5-24E5-8EC4B0B432A8,0.5228260020594276,0.6653945613177271,0.5419285870552728
Shootout,D0F7ABC0-F552-63CD-CAC6-6703C39B83CA,0.3483470040824616,0.651256483208159,0.5136992681431416
Shootout,D6D11A63-A131-4E74-041D-6E3BD8EFF8FF,-0.04475971324265925,-0.12337281671598974,-0.11086524026660889
Shootout,E5F96AC5-AE7E-C4E8-8288-FB2674F43704,0.4121626362088511,0.6669061270827972,0.5558234620478587
