Participant ID,PCC,CCC,KendallTau,Game
DF62EF03-DA30-E70A-CA31-03A029C9610A,0.07676830863840049,0.0023519494532208873,0.052793097648114976,Heist!
E5F96AC5-AE7E-C4E8-8288-FB2674F43704,0.9209696384460326,0.042234516960872444,0.8691536424097697,Heist!
0A221ADF-C99E-307E-7B65-92EF9DABA6C4,-0.026464479694348193,-0.000553656064560257,0.022304986837273527,Heist!
0AD33010-1AC1-E9FB-2FD4-313E3DF4692D,0.2750478999161767,0.006689610142798402,0.08126269288854145,Heist!
243FE25F-E451-21F6-7EFA-F9DACC7D31CA,-0.5641081112803327,-0.013934647922730959,-0.5298595711080992,Heist!
647C581E-E72F-0765-F94A-065909B99374,0.6965095478106266,0.014691334295447861,0.8066359423099227,Heist!
68339CF4-6AFB-7EFB-40EA-238612F8E5A4,0.9007848700526049,0.06258392812653481,0.7410192276615605,Heist!
6B690AF9-8440-1C43-B353-FA85266AA12C,0.827401181938115,0.019864152310060366,0.824028160074954,Heist!
7417E7AB-C723-0958-F8EE-DDA4DED65165,-0.38394512087425336,-0.006789110007390481,-0.2868436081321321,Heist!
7B8B31F4-FFC3-7A4E-3EAF-78D5CA8ACB61,-0.2223633862372083,-0.003542326722559928,0.051148469320228075,Heist!
96B78431-4166-E4D3-2AA2-15BE2512E1D6,0.7626034750647254,0.009481715446397268,0.73041667882851,Heist!
DA2856BC-D181-9AF0-DC9A-99A9444D5579,0.3841957294262698,0.01158422086976739,0.2510699574627064,Heist!
F1430977-52AF-4F46-BF92-0A8D736CBD2B,0.1180738740811291,0.0009622990300891433,0.19351723353119035,Heist!
0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308,0.6292139202682203,0.02038761255408446,0.5983197114899872,Heist!
2656C6B4-988A-A958-5107-5422027AEE1D,0.6757169289978008,0.016686803717321435,0.5041268679434393,Heist!
4CAE9D77-C8A8-2EE8-53D0-7C3C6331B2C5,0.6941992510168613,0.013741954890853024,0.6455601232872656,Heist!
64A0EC69-0CE2-8405-0FFC-D63A7F55E703,-0.04386750458663131,-0.0005504565915814337,-0.09422671990502142,Heist!
772BA0E9-AC30-CEA6-AA1B-18A0300702AA,0.30788933833013415,0.0018094688418385633,0.39939472840399354,Heist!
B0AAFE06-91C2-2C6D-4547-7508BB719E45,0.5437482103196649,0.005607139809978398,0.6299182424802353,Heist!
C5DC661F-E2D6-2B65-4765-77C8B81D2488,0.8918707076790718,0.02143563844229967,0.7117374395626075,Heist!
DBA0C8C4-AE05-772F-2E53-E6167F8ACB77,-0.5574391038292439,-0.006477333136516744,-0.504714429054832,Heist!
DC0BE0E2-B41E-3D73-47C5-5733952512CB,0.8212200866920435,0.022787254904600672,0.7978243519081258,Heist!
F752B62E-E95F-A65D-4CB2-8B0252E15F08,0.4229937866359033,0.007417731596236676,0.400102162211058,Heist!
FC66D29E-8CD8-AE29-A071-33549272C1EE,0.3520650570905887,0.0033018468858081354,0.3829444140490901,Heist!
0B5863F1-A482-C95D-EA42-9183B5BDFA12,0.5793454540608038,0.020336450166120613,0.19829405376297798,Heist!
2C636222-CB43-AB6F-444A-7278047991C7,0.5593656353940591,0.01350002679862408,0.623752574495068,Heist!
5270C847-54C3-180E-9737-1D87A639C450,0.4324226554913319,0.007515907435578402,0.5445336694932654,Heist!
66E9719B-D383-AA87-7FAB-D9B4ABE7011C,-0.21766194936238886,-0.004469537740611519,-0.08856051268596815,Heist!
7DC9729F-BA27-3831-6078-F8508766396A,0.19021878002003875,0.002896679401256227,0.18693545464296757,Heist!
9268F759-54B0-96CC-C0F5-9D8DBAA12073,0.8451147700184839,0.0412368562078372,0.6155229643267917,Heist!
A43E8D46-F136-DB41-3E16-F9F161DBA1D6,0.6846912595355925,0.011369252792000392,0.6542410470722582,Heist!
DCB45A10-FAF5-53E0-AB53-2D42AC9BB090,0.7824081723006493,0.020604298016987134,0.7853761259791668,Heist!
DD956DE9-DEFB-C0C6-82B4-C639A17D6782,0.5341173921627413,0.007380007537184243,0.30455610791992255,Heist!
EA788550-E907-E4AC-EAE4-82CC26723E3B,-0.4458523816551647,-0.014069017326749141,-0.21078078169241202,Heist!
FB70D507-2F2A-0F83-3B53-75EB8452F5E0,-0.26281575636841126,-0.002418906367382018,-0.24215954376289536,Heist!
0D759376-3F10-1BEB-7205-E91B8BF17984,0.5918383036920266,0.013624925092150351,0.38625278976609134,Heist!
35FEE4B0-EF25-110F-8D86-5410FA57646B,0.2944350210671597,0.002612864554947001,0.3996875329653609,Heist!
5690E95B-9747-B2B5-2EE1-16A72200D5CC,0.41259600379191536,0.005392088366820912,0.4409688955780895,Heist!
7FB7C50A-30EA-A991-0C04-7FFA681B8803,0.3227135297990885,0.003368817189866208,0.27234587862990484,Heist!
99827717-1B21-7ECC-CAD1-99489F7E19EA,0.43818861693471073,0.004918787348291823,0.38013535580438085,Heist!
99C0C5AE-01AD-1BB2-A36B-74B166CB26BA,0.6581017732569499,0.010708257824091736,0.7545947111997309,Heist!
AB9921A8-F143-E101-6A47-E66882F571B2,0.20331171814264798,0.006550182222593415,0.5081858825317219,Heist!
BAAA2876-D490-2AB5-0A98-6EB94C7FC331,0.6216364883679443,0.009607636901655404,0.4931331614434275,Heist!
BD35F47E-4F73-8664-B165-98D2BF2CDA48,-0.7863694725002804,-0.010227803052206464,-0.5137427466077724,Heist!
C0ABDBF6-67EF-EA64-A2D1-42FA92BD5713,0.3647496583737313,0.014379824707629907,0.24821023573553946,Heist!
FFAB0F54-EFF2-FA1A-1892-F9D8ED3C9B31,0.22166326769951414,0.004036288037596225,0.067818031781333,Heist!
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,0.8307447294728092,0.015895793345220184,0.6868947245569542,Heist!
0F3B2D98-51FE-5265-3746-A0763DE31C98,0.5169021100439454,0.011209670991055222,0.40323133478269535,Heist!
37249306-1597-DC6D-3544-6FEDBBF8B848,-0.6223961931333674,-0.0059190354120951085,-0.3818620160622638,Heist!
3FC0B5B3-AC42-BF96-D8EE-10E81EAAACF6,0.7524774954339635,0.012442989868975985,0.5363463287286514,Heist!
4BFAECAC-0CC2-F9AC-17BB-7343BE737D81,0.6190936196670483,0.010565995279081952,0.49930170649988587,Heist!
5CD23052-9069-615B-22B2-CB8E9A2413C9,0.6719800914629571,0.01704736967979342,0.3606307706510736,Heist!
72B642AD-2D4A-574F-05EC-EC93C0C52335,0.9476015901830771,0.03434046374677069,0.7919596728006951,Heist!
8407F9C4-C295-8C95-C281-584AF2118F84,0.052203415459135545,0.000776309472603662,0.08929166774360128,Heist!
8690E8B6-9B41-5F0E-C518-8F2D028C6690,0.9151910689166036,0.04083284132369332,0.5183464107441986,Heist!
8DD09016-F898-915E-4A5C-727F57619D73,0.7617252885989708,0.014413127837204791,0.5779166966559562,Heist!
DE775A65-68D5-C477-E2F7-BCC1AEF0B850,0.7426990341038637,0.014497089740697402,0.5136310958876499,Heist!
10FFF83C-FD48-DCA7-E554-491C3C1E3EC6,-0.6109384649869097,-0.01202972445865477,-0.5398373184389106,Heist!
3C54E0F5-9C12-3137-9EC1-39645770F53A,0.4842556092426892,0.007815012991160627,0.5442367403963075,Heist!
4BD5749B-A1D2-E6C9-156F-DF107802D3BE,0.47181318401011163,0.005593091670832749,0.5268635134812417,Heist!
5E491E0A-C580-29BE-4329-ED7BFF843D0D,-0.10754688072044513,-0.0032051801213927567,0.12404308392393079,Heist!
6B1E25A6-882B-DDD7-CE4F-4EC17A0906CF,0.01089120397609267,0.0001386566675167177,0.003232540919176179,Heist!
874A6B13-C999-C802-1138-FA198591D897,0.8132823268411563,0.03402149471816357,0.7751935120955463,Heist!
B06410CC-D778-33B2-B1FD-A828EE4AF413,-0.04671650792635948,-0.0023449258028240133,0.21982341288581222,Heist!
C8BB6C15-19FA-A17A-5945-6202803016D7,0.2410881935301938,0.002959257440096904,0.2047740526759632,Heist!
D0F7ABC0-F552-63CD-CAC6-6703C39B83CA,0.4565071449973146,0.0018756316403249317,0.24373476705307393,Heist!
E3489F9E-39E2-47B9-24EF-BAACE1438D00,-0.29993627500966563,-0.0038325575521942455,-0.26782755003605846,Heist!
FC50071B-D2BA-C98B-AC6E-7339010D56DA,0.3896758221537034,0.0028703101813626767,0.5024183937956914,Heist!
165B40B2-D9B2-DBC0-AE48-02C0F49A609F,0.6544705071921667,0.009878526951706578,0.6844236060471759,Heist!
4690C2DC-C0B5-6C1B-880A-D31C46C8A565,0.7889443763679027,0.017172901507586276,0.6440611887195306,Heist!
48D32E40-ABB9-E3FB-185C-8A5AA0C44CBF,0.5573198417225153,0.008918816556332875,0.6577121239234992,Heist!
58CB3C5E-2F5C-31FE-83E8-C6772D99B8D5,-0.13692938063492555,-0.007175577542684719,0.05519537590257443,Heist!
5F222604-CB86-1ABA-EB7B-31FF78B7BE93,0.7356593493606804,0.02304976142883969,0.7132042495406515,Heist!
62A1F053-1EA8-7433-090E-89D450314F41,-0.6099366821845863,-0.01596821858067001,-0.5992067796054034,Heist!
6C9454F6-2AA4-4C25-0387-C6CA7AFC4C13,0.014300893493145856,0.0002967013907075976,0.013247066720433683,Heist!
B17DF37B-207D-A052-4D45-F862B3BF4C4C,0.5888830443037156,0.013654435684202468,0.4940755679587106,Heist!
B2EE7EC5-4E5B-EBDD-E0EB-AF758B95C36A,0.1719354741525172,0.002410222218091507,0.05716465984334959,Heist!
CCA3ABC5-DCCE-0BBE-5327-E65AE52A195D,0.042033995445780535,0.0008204802959851488,0.05223075324916754,Heist!
E49C1269-8AB7-8C8F-FC88-AA92C2F1E260,0.7198195642200186,0.018227322740465957,0.6464673970648227,Heist!
172A62AD-9B69-33E2-1551-9526879D80AC,0.8745804919286916,0.02276040477734641,0.737091769661476,Heist!
27C12E79-B4DD-AA48-E99E-552C6BAEBA6F,0.8537940875076628,0.017131160556777034,0.5807131137628192,Heist!
46A9A47E-EDE3-2EF4-2F06-E95AF67D57E1,0.26485760421422494,0.005693340554528663,0.0062048399254161675,Heist!
48847236-6E23-6E61-57CD-780C68FAA2C2,-0.33212243371190037,-0.0065436414605061066,-0.2774633715901215,Heist!
4B423110-8A54-A87F-39BB-D68BF033C7FC,0.6686049941725216,0.01000092362537216,0.806515537194109,Heist!
623D68EC-1C36-4E39-4317-BE7B59F593D2,0.39079304918668817,0.0064789554917363676,0.20346279215580704,Heist!
6E42D32E-048C-D829-197E-7950E78F58CB,-0.406131714763353,-0.003346136871592106,-0.426914671838905,Heist!
9C694EBE-9421-F45A-ED92-F521991A6A52,-0.17448716102215606,-0.002125054100137754,-0.16032803405389204,Heist!
B3CE5256-6F65-85EB-0078-689BD5CC1B17,0.9192307181795796,0.0489772257819316,0.8249422866623181,Heist!
D51A5648-0039-8CB1-45CB-C51E5ABA8BCC,0.4909091556208244,0.011539089317192351,0.29200055908882955,Heist!
E5CCE6B3-2C6E-BE96-602F-3852C8614777,0.047290763417203154,0.0011538868628153936,-0.10983045760435334,Heist!
165B40B2-D9B2-DBC0-AE48-02C0F49A609F,0.792478317817521,0.015046875117059067,0.7078953069287724,Shootout
48847236-6E23-6E61-57CD-780C68FAA2C2,0.7599778300495132,0.01360852215458124,0.6451627822026318,Shootout
647C581E-E72F-0765-F94A-065909B99374,-0.37487076801598157,-0.005191786567340425,-0.4081113275489545,Shootout
761D024F-3C62-5326-601A-88D436C7726A,0.7298460012942849,0.013848746051799454,0.7242168799305092,Shootout
8407F9C4-C295-8C95-C281-584AF2118F84,0.9069804745877973,0.025607987102307356,0.7921590555759686,Shootout
9268F759-54B0-96CC-C0F5-9D8DBAA12073,0.47815293099422773,0.00717278750051069,0.4846521017394184,Shootout
B6EE5F90-8F59-D3CF-C449-59216B28207B,0.07853138911418446,0.0009640291921406127,0.07898974514501085,Shootout
E49C1269-8AB7-8C8F-FC88-AA92C2F1E260,0.6495673927589368,0.009279713642882331,0.5764642713071425,Shootout
EE62AFCD-B47D-E676-0257-21F92CB612D8,0.533389001301952,0.0059634715338080894,0.4890294926898549,Shootout
F752B62E-E95F-A65D-4CB2-8B0252E15F08,0.34539011374080075,0.004495297945123025,0.3375813297810548,Shootout
1AE03BA6-E346-DEB8-4865-276ECC5CD9B1,0.808737466185554,0.01451622696129362,0.8304070456898017,Shootout
4B423110-8A54-A87F-39BB-D68BF033C7FC,0.7453626097055847,0.01452009429875211,0.8475455788557984,Shootout
5CD23052-9069-615B-22B2-CB8E9A2413C9,0.41163692674487945,0.008253447043461742,0.20887264791389273,Shootout
72B642AD-2D4A-574F-05EC-EC93C0C52335,0.9198628249164112,0.029337320979989066,0.8681114404715021,Shootout
8690E8B6-9B41-5F0E-C518-8F2D028C6690,0.8927005585996569,0.02514434779958059,0.828651784688593,Shootout
A7C426E7-344F-99F4-6E35-453AF3AD9C2C,-0.7712011632922473,-0.009620136083664136,-0.5440917029180798,Shootout
BD35F47E-4F73-8664-B165-98D2BF2CDA48,0.828210412780366,0.02044095749773111,0.8553372034476997,Shootout
C24A665A-6B67-FDEA-04A4-C2DA3AF79D51,-0.12189542052708634,-0.002636394404942618,-0.4110509159237872,Shootout
DBA0C8C4-AE05-772F-2E53-E6167F8ACB77,0.7478473896683502,0.016080358775834528,0.8251860347937447,Shootout
FFAB0F54-EFF2-FA1A-1892-F9D8ED3C9B31,0.8408419637615167,0.027005772730876038,0.7550878928718818,Shootout
1F6A56CA-9C73-442F-2682-BB69E4B03AB2,0.8554368365549774,0.02527250007840373,0.8502159064768475,Shootout
1FA97947-2FB7-D626-8CD3-2426BEEE97D1,0.6863288745728797,0.012708920894132383,0.7919356964974087,Shootout
5690E95B-9747-B2B5-2EE1-16A72200D5CC,0.9139713521876696,0.02677298963090037,0.8826519928216326,Shootout
5E491E0A-C580-29BE-4329-ED7BFF843D0D,0.551454956268167,0.01119931393860582,0.5758143986411375,Shootout
5F222604-CB86-1ABA-EB7B-31FF78B7BE93,0.7104905657651014,0.012119156628830565,0.5154442089813995,Shootout
96B78431-4166-E4D3-2AA2-15BE2512E1D6,0.8652032054268858,0.023876435735947193,0.8478982034861028,Shootout
99827717-1B21-7ECC-CAD1-99489F7E19EA,0.7671924693108542,0.015607860382321044,0.8175458611350428,Shootout
AB9921A8-F143-E101-6A47-E66882F571B2,-0.8369024470972005,-0.010005773984442648,-0.8336456775155011,Shootout
CCA3ABC5-DCCE-0BBE-5327-E65AE52A195D,0.5075402412191761,0.006424843616044096,0.35739595130193824,Shootout
DCB45A10-FAF5-53E0-AB53-2D42AC9BB090,0.7770826405318414,0.014004572491938434,0.7917117934955594,Shootout
EA788550-E907-E4AC-EAE4-82CC26723E3B,0.6218753093904925,0.009782675915601556,0.32252192423404724,Shootout
0F3B2D98-51FE-5265-3746-A0763DE31C98,0.36711743655005774,0.0045519616928319205,0.3761416899543535,Shootout
2656C6B4-988A-A958-5107-5422027AEE1D,0.5778454257261904,0.013589608187758145,0.5393238481465013,Shootout
3C54E0F5-9C12-3137-9EC1-39645770F53A,-0.38355327766413755,-0.009908230916449287,-0.4341176792706146,Shootout
5270C847-54C3-180E-9737-1D87A639C450,0.6683726712554696,0.010322587582432438,0.6819803130219418,Shootout
623D68EC-1C36-4E39-4317-BE7B59F593D2,0.6996814378262914,0.01273801636741195,0.5001699337737578,Shootout
77F6B31E-B228-3C6D-A66F-E7E6FDED3587,0.31149834772319573,0.002242644471773504,0.2975157921025421,Shootout
7DC9729F-BA27-3831-6078-F8508766396A,0.4333046809421459,0.01014084004454049,0.37192666806636393,Shootout
7FB7C50A-30EA-A991-0C04-7FFA681B8803,0.6477574173259603,0.011663386838400198,0.2782766413520737,Shootout
A135AF2A-692D-9C83-AB54-34F977E4D14D,0.3376523271356384,0.0025414619944741667,0.28264520320273057,Shootout
B3CE5256-6F65-85EB-0078-689BD5CC1B17,0.7009216198413577,0.014654000963808022,0.57048648347794,Shootout
C8BB6C15-19FA-A17A-5945-6202803016D7,0.6797134595845102,0.007841158203270903,0.6086168932409682,Shootout
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,0.746868005699259,0.013929339292870964,0.3474929375995636,Shootout
09FCECC4-F94E-ED69-5E9B-3223B590A149,0.5430116611293603,0.00546393930117226,0.2919064788574157,Shootout
27C12E79-B4DD-AA48-E99E-552C6BAEBA6F,0.8309078122406969,0.03718626126783338,0.5169696018951822,Shootout
4BD5749B-A1D2-E6C9-156F-DF107802D3BE,0.5455466282832699,0.007039816458702084,0.2513235686066845,Shootout
62A1F053-1EA8-7433-090E-89D450314F41,-0.5154864171588404,-0.00779452748857067,-0.40347571185864844,Shootout
7B8B31F4-FFC3-7A4E-3EAF-78D5CA8ACB61,0.7498603885786246,0.011731344598131879,0.45676882366661714,Shootout
9A80CFF4-085D-6435-BA08-18E6496A8381,0.7935016170488889,0.018918679095900448,0.3843329158509648,Shootout
B17DF37B-207D-A052-4D45-F862B3BF4C4C,0.47707101649412503,0.002915446463592681,0.29062600743679295,Shootout
B2EE7EC5-4E5B-EBDD-E0EB-AF758B95C36A,0.44924225406101204,0.003575900176300283,0.28991913661984064,Shootout
D0F7ABC0-F552-63CD-CAC6-6703C39B83CA,0.46051734686385853,0.003552916699077764,0.39356584389164695,Shootout
E5F96AC5-AE7E-C4E8-8288-FB2674F43704,0.6705299781432114,0.00905269579563346,0.35535786875403447,Shootout
0A221ADF-C99E-307E-7B65-92EF9DABA6C4,-0.116432654380862,-0.0014901454202579396,-0.3038420291921124,Shootout
35FEE4B0-EF25-110F-8D86-5410FA57646B,0.5131205049879156,0.0060265473262223835,0.38701533294093715,Shootout
4BFAECAC-0CC2-F9AC-17BB-7343BE737D81,0.6067993937971201,0.007924235811813675,0.4602086851491673,Shootout
64A0EC69-0CE2-8405-0FFC-D63A7F55E703,-0.16707243066805166,-0.001838605943974851,-0.11543927413490254,Shootout
772BA0E9-AC30-CEA6-AA1B-18A0300702AA,0.7809301623720549,0.014664828115342346,0.5945371041007714,Shootout
99C0C5AE-01AD-1BB2-A36B-74B166CB26BA,-0.2072369109615689,-0.002075432855391791,-0.11975130097141648,Shootout
C5DC661F-E2D6-2B65-4765-77C8B81D2488,0.8450316649791104,0.022550603632490077,0.49838026717319045,Shootout
CD5833CD-93D3-318C-371A-18A32DEFC38B,0.7307376952642112,0.015905796272359114,0.46307009703332414,Shootout
EC6E2525-212C-1C3A-0B73-74D1B45748E1,0.07451787044396971,0.0008106735071678813,-0.060742540546384075,Shootout
FC50071B-D2BA-C98B-AC6E-7339010D56DA,0.9709702919055003,0.035065072649032344,0.6530738219999386,Shootout
FC66D29E-8CD8-AE29-A071-33549272C1EE,-0.3140392746054718,-0.004148253786263387,-0.0674758140081496,Shootout
0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308,0.8669893078317458,0.02328052794060552,0.7764940740479049,Shootout
2C636222-CB43-AB6F-444A-7278047991C7,-0.748396971477065,-0.008633628902729909,-0.7636961752119814,Shootout
37249306-1597-DC6D-3544-6FEDBBF8B848,0.20903159823880865,0.0034890142283886386,0.35330962659180354,Shootout
46A9A47E-EDE3-2EF4-2F06-E95AF67D57E1,0.6918550494447809,0.012025292254499163,0.5111021316309794,Shootout
48D32E40-ABB9-E3FB-185C-8A5AA0C44CBF,0.6284770065117188,0.007430894096047017,0.6456971674897252,Shootout
66E9719B-D383-AA87-7FAB-D9B4ABE7011C,0.7655761816448922,0.012409947546420212,0.4507968433238998,Shootout
7417E7AB-C723-0958-F8EE-DDA4DED65165,0.48430210623095815,0.005462525767748341,0.7430384081162197,Shootout
8322EDEF-4C09-318A-1B7E-56D62A6839AD,0.08758119071604947,0.0010507428716941454,-0.0703165018526909,Shootout
B0AAFE06-91C2-2C6D-4547-7508BB719E45,0.08662480080776222,0.00042583666913182365,-0.0718367998654501,Shootout
DC0BE0E2-B41E-3D73-47C5-5733952512CB,0.6951751804573647,0.01639830152779653,0.7371788422923699,Shootout
DF62EF03-DA30-E70A-CA31-03A029C9610A,-0.23546563736488932,-0.0022376521683950563,-0.38585490952567864,Shootout
0AD33010-1AC1-E9FB-2FD4-313E3DF4692D,-0.7001062136117345,-0.007078924570559722,-0.4497741139971795,Shootout
0B5863F1-A482-C95D-EA42-9183B5BDFA12,0.47208442907733517,0.00395083225619908,0.312901977828948,Shootout
3FC0B5B3-AC42-BF96-D8EE-10E81EAAACF6,0.7921168436207886,0.016609891310347298,0.7846227040424751,Shootout
58CB3C5E-2F5C-31FE-83E8-C6772D99B8D5,0.8349392825958007,0.014314137457116623,0.7664056220574057,Shootout
6B1E25A6-882B-DDD7-CE4F-4EC17A0906CF,0.6651916267852371,0.010055621294193733,0.66430570951743,Shootout
70432028-81AF-D67A-251E-D2F807AB93CF,0.8385973938887553,0.02009807286974905,0.5642962524063004,Shootout
85748DC9-A6DA-334D-6422-BF69EE06A98C,-0.7492265624928289,-0.011615911568977382,-0.6214963166898095,Shootout
B06410CC-D778-33B2-B1FD-A828EE4AF413,0.40949849441942526,0.004014952652467,0.14478512671975205,Shootout
BAAA2876-D490-2AB5-0A98-6EB94C7FC331,0.8991444397529301,0.024167077063300926,0.7971651183512183,Shootout
DA2856BC-D181-9AF0-DC9A-99A9444D5579,0.5711519505811168,0.007172507317608743,0.6378559416550437,Shootout
DD956DE9-DEFB-C0C6-82B4-C639A17D6782,-0.30943401352655414,-0.0033958559564683023,-0.31820085975563145,Shootout
0D759376-3F10-1BEB-7205-E91B8BF17984,0.7355699186371593,0.01387242979274054,0.7421805367669554,Shootout
172A62AD-9B69-33E2-1551-9526879D80AC,0.9034014078223278,0.037218709321913845,0.8458945091342018,Shootout
4690C2DC-C0B5-6C1B-880A-D31C46C8A565,0.8551031535125461,0.02188196300096034,0.7312261880278885,Shootout
6C9454F6-2AA4-4C25-0387-C6CA7AFC4C13,0.6797693333483201,0.009646606926183495,0.6960930261175082,Shootout
862DB2BA-55C9-5794-03BC-FBBA3BEE80C7,0.6958726191262192,0.015603708951479918,0.8294588453966958,Shootout
94AA1B20-A5D9-F2B4-FD96-2F20A00FAE89,0.32059656844960766,0.00435567239687293,0.24318370693827446,Shootout
B9FD0C60-33D3-E99E-2475-815EAD5C89C2,-0.4920329793087766,-0.011123243361623405,-0.637265173817655,Shootout
D51A5648-0039-8CB1-45CB-C51E5ABA8BCC,0.6282891354933328,0.012110423433591562,0.7217102637294796,Shootout
E5CCE6B3-2C6E-BE96-602F-3852C8614777,0.5858701408028629,0.008858703840434018,0.6184718780744185,Shootout
F1430977-52AF-4F46-BF92-0A8D736CBD2B,0.16337788359928276,0.0027879296079378574,0.24075947463371286,Shootout
14027B3A-0AD6-CBA3-A600-42B3C0A4D933,0.7775534182670182,0.029998913195281085,0.7042729908443164,Shootout
47494449-E68E-E554-8BB1-ECEEE432E269,0.9428899475578176,0.03704484183067749,0.8884611038310676,Shootout
68339CF4-6AFB-7EFB-40EA-238612F8E5A4,0.8972060605779137,0.02455285553820905,0.65124884710345,Shootout
718078D1-70DB-2916-366D-1119A22DCD7F,-0.5854952344129599,-0.019099060980362872,-0.6722351843715205,Shootout
874A6B13-C999-C802-1138-FA198591D897,0.7312125461195247,0.01106601510028176,0.6873482570669895,Shootout
9C694EBE-9421-F45A-ED92-F521991A6A52,0.45747596719945754,0.006650479404891238,0.5075944398529245,Shootout
9E6EBCE2-44FB-8F07-4135-E91140B34096,0.8947848747170521,0.021878302906298983,0.71281732086845,Shootout
BC7EE230-0AF9-3AC5-24E5-8EC4B0B432A8,0.9480559712045264,0.03373650270283252,0.6855098926336901,Shootout
D6D11A63-A131-4E74-041D-6E3BD8EFF8FF,-0.8069158144562693,-0.0064744642983446815,-0.6318859318357098,Shootout
E3489F9E-39E2-47B9-24EF-BAACE1438D00,0.7098114300615516,0.017540515439630953,0.639795730560204,Shootout
09FCECC4-F94E-ED69-5E9B-3223B590A149,0.6228574164327022,0.007085090858967553,0.5164823795134057,TopDown
0D759376-3F10-1BEB-7205-E91B8BF17984,0.16786461388704693,0.0007789819761575633,-0.1879875825770335,TopDown
1F6A56CA-9C73-442F-2682-BB69E4B03AB2,0.7035241576514948,0.013856602331420435,0.529051938314893,TopDown
48D32E40-ABB9-E3FB-185C-8A5AA0C44CBF,0.6239616562439634,0.012273433402883937,0.6208240906380444,TopDown
66E9719B-D383-AA87-7FAB-D9B4ABE7011C,0.5313035566394031,0.023355994286683716,0.5513890408198527,TopDown
6C9454F6-2AA4-4C25-0387-C6CA7AFC4C13,0.6733768856949691,0.010890440461106788,0.5984004814228413,TopDown
77F6B31E-B228-3C6D-A66F-E7E6FDED3587,0.5934318732632899,0.018690619618734392,0.6923951958624749,TopDown
7FB7C50A-30EA-A991-0C04-7FFA681B8803,0.00410256997715402,0.0001742168032100823,0.043553167315996004,TopDown
96B78431-4166-E4D3-2AA2-15BE2512E1D6,0.6524820363862441,0.010892991214523818,0.5685650527770535,TopDown
CCA3ABC5-DCCE-0BBE-5327-E65AE52A195D,0.48905028511282966,0.03324110765796391,0.5970382857407041,TopDown
D6D11A63-A131-4E74-041D-6E3BD8EFF8FF,0.362464964372188,0.005670761379771498,0.37194267098697115,TopDown
EC6E2525-212C-1C3A-0B73-74D1B45748E1,-0.41073211112744423,-0.00474429943227485,-0.21826177753528292,TopDown
0A221ADF-C99E-307E-7B65-92EF9DABA6C4,0.21550152444647605,0.006955418032635117,0.2440224518952537,TopDown
