Game Name,Participant ID,PCC,CCC,KendallTau
Heist!,09FCECC4-F94E-ED69-5E9B-3223B590A149,0.6064992073933421,0.42121896594695996,0.4644643722850587
Heist!,1AE03BA6-E346-DEB8-4865-276ECC5CD9B1,0.634274590719787,0.5098114364565232,0.38228279372138696
Heist!,1FA97947-2FB7-D626-8CD3-2426BEEE97D1,0.570926573968429,0.2368923616049882,0.4783240717355736
Heist!,718078D1-70DB-2916-366D-1119A22DCD7F,0.04013859062441134,0.03470014626979266,0.037511724246026654
Heist!,761D024F-3C62-5326-601A-88D436C7726A,0.40739191557195154,0.2905692037742613,0.25617455864280586
Heist!,8322EDEF-4C09-318A-1B7E-56D62A6839AD,0.09425450606511562,0.07951888726006007,-0.06981080672422683
Heist!,85748DC9-A6DA-334D-6422-BF69EE06A98C,0.7390108715255663,0.3839104660589514,0.6057909129996528
Heist!,A135AF2A-692D-9C83-AB54-34F977E4D14D,0.6675895296893541,0.5371912029547621,0.5030769521187454
Heist!,B9FD0C60-33D3-E99E-2475-815EAD5C89C2,0.1522474485380877,0.10687224547891498,0.14653004715237553
Heist!,D6D11A63-A131-4E74-041D-6E3BD8EFF8FF,0.5966374937434433,0.4911829982140201,0.4356315636946597
Heist!,EC6E2525-212C-1C3A-0B73-74D1B45748E1,-0.0518032548842244,-0.02982816756863765,0.07279957223005017
Heist!,06F9F8CE-9696-23CA-25B5-000AA4A793BA,0.5513420749991238,0.5389969100804772,0.43844492492246745
Heist!,1F6A56CA-9C73-442F-2682-BB69E4B03AB2,0.29038940240875977,0.2592546633594208,0.2544281791732035
Heist!,47494449-E68E-E554-8BB1-ECEEE432E269,0.4750674378976267,0.4148743083101076,0.27417565502144087
Heist!,70432028-81AF-D67A-251E-D2F807AB93CF,-0.020981977389685852,-0.014579868805700091,-0.12095316584739331
Heist!,9E6EBCE2-44FB-8F07-4135-E91140B34096,0.4046762027648356,0.2805275500583368,0.2097560975609756
Heist!,A7C426E7-344F-99F4-6E35-453AF3AD9C2C,0.31749232683777723,0.2683820156168672,0.30567503390150635
Heist!,B6EE5F90-8F59-D3CF-C449-59216B28207B,0.3277841521302208,0.23161877528999006,0.23039492498448977
Heist!,C24A665A-6B67-FDEA-04A4-C2DA3AF79D51,-0.32605792778682186,-0.23663570152495825,-0.14185062604158669
Heist!,D57F474B-B38C-E9AF-73CC-2CF16EED3827,0.7660928011887314,0.6982412160310005,0.6077486627668363
Heist!,DF62EF03-DA30-E70A-CA31-03A029C9610A,0.473407063557548,0.32996216511946613,0.31488340477964205
Heist!,E5F96AC5-AE7E-C4E8-8288-FB2674F43704,0.7368466566577307,0.3758621033423536,0.5012239920395655
