Game,Participant ID,PCC,CCC,KendallTau
Heist!,2C636222-CB43-AB6F-444A-7278047991C7,0.8670867027791603,0.7729050252244571,0.7268292682926829
Heist!,5270C847-54C3-180E-9737-1D87A639C450,0.7250699633449055,0.5703077703619829,0.5452339035357224
Heist!,66E9719B-D383-AA87-7FAB-D9B4ABE7011C,0.08167169701723231,0.07703215720311962,0.07099191067519452
Heist!,7DC9729F-BA27-3831-6078-F8508766396A,0.5676598507200056,0.506981098304443,0.47223925812278245
Heist!,9268F759-54B0-96CC-C0F5-9D8DBAA12073,0.7282900212049042,0.34730541993982533,0.38826090490120374
Heist!,A43E8D46-F136-DB41-3E16-F9F161DBA1D6,0.8676672992208198,0.8122024498953083,0.651132745478771
Heist!,DCB45A10-FAF5-53E0-AB53-2D42AC9BB090,0.8966348428571911,0.6032842581571046,0.6350666478958732
Heist!,DD956DE9-DEFB-C0C6-82B4-C639A17D6782,0.5893263896414243,0.527322038853811,0.49969540233923093
Heist!,EA788550-E907-E4AC-EAE4-82CC26723E3B,-0.1943168658287224,-0.14501884847584529,-0.14433097548194626
Heist!,FB70D507-2F2A-0F83-3B53-75EB8452F5E0,0.048809147122392635,0.02493638629869547,-0.02698271635996567
Heist!,0D759376-3F10-1BEB-7205-E91B8BF17984,0.6087613524512274,0.4300754319017318,0.4630766622776623
Heist!,35FEE4B0-EF25-110F-8D86-5410FA57646B,0.7647520483978245,0.38189112602437136,0.4990354901858103
Heist!,5690E95B-9747-B2B5-2EE1-16A72200D5CC,0.843334301708154,0.6432604090043189,0.6479561913777712
Heist!,7FB7C50A-30EA-A991-0C04-7FFA681B8803,0.6353714651565311,0.45403196316833727,0.3970170508342585
Heist!,99827717-1B21-7ECC-CAD1-99489F7E19EA,0.810499524355473,0.47572531692874914,0.6692872075429653
Heist!,99C0C5AE-01AD-1BB2-A36B-74B166CB26BA,0.8100176319773298,0.5711905852723803,0.5608221961011748
Heist!,AB9921A8-F143-E101-6A47-E66882F571B2,0.5102455892251055,0.2048756855357877,0.3993837518703322
Heist!,BAAA2876-D490-2AB5-0A98-6EB94C7FC331,0.8112214239664002,0.6069596568219546,0.5587778009654862
Heist!,BD35F47E-4F73-8664-B165-98D2BF2CDA48,0.06594067277309279,0.04146542358696179,0.0988407749559312
Heist!,C0ABDBF6-67EF-EA64-A2D1-42FA92BD5713,0.23696776997927946,0.15031102248253694,0.21150509058675707
Heist!,FFAB0F54-EFF2-FA1A-1892-F9D8ED3C9B31,0.5481211922924469,0.4348599882079654,0.32029363787112514
Heist!,018B0D8D-B5EC-09D6-90ED-550058EBFEAF,0.8026830651430007,0.7549920031341951,0.5317073170731708
Heist!,0F3B2D98-51FE-5265-3746-A0763DE31C98,0.7895731800729744,0.7110545691312488,0.5454148101606194
Heist!,37249306-1597-DC6D-3544-6FEDBBF8B848,-0.36327217804936196,-0.22539278081734868,-0.3343844758363322
Heist!,3FC0B5B3-AC42-BF96-D8EE-10E81EAAACF6,0.8033854918454117,0.7757327542160363,0.6318345468329164
Heist!,4BFAECAC-0CC2-F9AC-17BB-7343BE737D81,0.8354958514131003,0.5000571157465433,0.6834079799405821
Heist!,5CD23052-9069-615B-22B2-CB8E9A2413C9,0.7501388447950053,0.546547270249039,0.5920252229136651
Heist!,72B642AD-2D4A-574F-05EC-EC93C0C52335,0.8895603642898731,0.6376688209418685,0.8376847829599995
Heist!,8407F9C4-C295-8C95-C281-584AF2118F84,0.02618411605758829,0.021213436501473178,0.04395604395604395
Heist!,8690E8B6-9B41-5F0E-C518-8F2D028C6690,0.8062928225400492,0.4793506215885251,0.6878048780487805
Heist!,8DD09016-F898-915E-4A5C-727F57619D73,0.8720432391409758,0.7163102208940674,0.713850041348392
Heist!,DE775A65-68D5-C477-E2F7-BCC1AEF0B850,0.8845503193753008,0.7673350760515214,0.7066014669926651
Heist!,10FFF83C-FD48-DCA7-E554-491C3C1E3EC6,-0.26781420241116294,-0.21652330822630292,-0.20775094649152975
Heist!,3C54E0F5-9C12-3137-9EC1-39645770F53A,0.7887073011400495,0.7501897239905793,0.624728246876721
Heist!,4BD5749B-A1D2-E6C9-156F-DF107802D3BE,0.788832907450437,0.7506362328713965,0.6799018794399667
Heist!,5E491E0A-C580-29BE-4329-ED7BFF843D0D,-0.4702045954172838,-0.22970384846090686,-0.08696943040681133
Heist!,6B1E25A6-882B-DDD7-CE4F-4EC17A0906CF,0.02925483810848447,0.024905581104935844,0.007435766357838119
Heist!,874A6B13-C999-C802-1138-FA198591D897,0.8931790064286969,0.7131965435564961,0.7081812360747718
Heist!,B06410CC-D778-33B2-B1FD-A828EE4AF413,0.39377057873117083,0.3544238093129256,0.2843326016598811
Heist!,C8BB6C15-19FA-A17A-5945-6202803016D7,0.34972919094657445,0.2671805848840499,0.20566892378776072
Heist!,D0F7ABC0-F552-63CD-CAC6-6703C39B83CA,0.323918704932489,0.1503381747366649,0.2283934855600735
Heist!,E3489F9E-39E2-47B9-24EF-BAACE1438D00,-0.23846616767925816,-0.2326800246823294,-0.08511537406200222
Heist!,FC50071B-D2BA-C98B-AC6E-7339010D56DA,0.3955849998316353,0.17261424884667065,0.21412416720193925
Heist!,165B40B2-D9B2-DBC0-AE48-02C0F49A609F,0.9363809579123359,0.788533428647919,0.770356763583138
Heist!,4690C2DC-C0B5-6C1B-880A-D31C46C8A565,0.6876106445519545,0.6112656458800895,0.35609756097560974
Heist!,48D32E40-ABB9-E3FB-185C-8A5AA0C44CBF,0.9195724155552946,0.7286756306130412,0.759050522439596
Heist!,58CB3C5E-2F5C-31FE-83E8-C6772D99B8D5,0.3389195897137929,0.12302854389745856,0.12491432396191023
Heist!,5F222604-CB86-1ABA-EB7B-31FF78B7BE93,0.8641539736512416,0.7755312081948998,0.7170007693908341
Heist!,62A1F053-1EA8-7433-090E-89D450314F41,-0.12357261538800618,-0.08238104868773122,-0.07860850850462006
Heist!,6C9454F6-2AA4-4C25-0387-C6CA7AFC4C13,0.41443870852904696,0.36438103524659793,0.21869277140917592
Heist!,B17DF37B-207D-A052-4D45-F862B3BF4C4C,0.7242597472094716,0.5528378396133218,0.5909650314830854
Heist!,B2EE7EC5-4E5B-EBDD-E0EB-AF758B95C36A,0.43582987389971095,0.3986254605970947,0.24385419981642853
Heist!,CCA3ABC5-DCCE-0BBE-5327-E65AE52A195D,0.47922015302011656,0.3860515900150242,0.3816422687598052
Heist!,E49C1269-8AB7-8C8F-FC88-AA92C2F1E260,0.8158503060163657,0.6526415320354918,0.6105010655816998
Heist!,172A62AD-9B69-33E2-1551-9526879D80AC,0.9045895271081299,0.6800377484092167,0.7371207619030901
Heist!,27C12E79-B4DD-AA48-E99E-552C6BAEBA6F,0.912965174737989,0.7974530732915791,0.7306725298708128
Heist!,46A9A47E-EDE3-2EF4-2F06-E95AF67D57E1,0.5603648240063488,0.388237593491525,0.2707317073170732
Heist!,48847236-6E23-6E61-57CD-780C68FAA2C2,0.18182533085581085,0.13075525327719267,0.13561415564707735
Heist!,4B423110-8A54-A87F-39BB-D68BF033C7FC,0.9197699365063868,0.786241038218749,0.7317079199561511
Heist!,623D68EC-1C36-4E39-4317-BE7B59F593D2,0.21996328213527108,0.19355739647446465,0.1256864175365545
Heist!,6E42D32E-048C-D829-197E-7950E78F58CB,-0.304990921289923,-0.270002365528606,-0.442773786896922
Heist!,9C694EBE-9421-F45A-ED92-F521991A6A52,0.37752366486310707,0.3247518474883585,0.18448384627254502
Heist!,B3CE5256-6F65-85EB-0078-689BD5CC1B17,0.8177993575462991,0.3845934016404406,0.7545787545787546
Heist!,D51A5648-0039-8CB1-45CB-C51E5ABA8BCC,0.8401168361128482,0.6510902408899136,0.6943786036060321
Heist!,E5CCE6B3-2C6E-BE96-602F-3852C8614777,0.4267825139334731,0.3582699727637853,0.2867602730202942
Shootout,165B40B2-D9B2-DBC0-AE48-02C0F49A609F,0.9711099379102488,0.8827126691835937,0.9493177303197625
Shootout,48847236-6E23-6E61-57CD-780C68FAA2C2,0.9639570467594358,0.9125037857212224,0.9324912580542675
Shootout,647C581E-E72F-0765-F94A-065909B99374,-0.5566340161862711,-0.5486534678123102,-0.2894444545224215
Shootout,761D024F-3C62-5326-601A-88D436C7726A,0.908452124554572,0.8321074968049309,0.6681855502882439
Shootout,8407F9C4-C295-8C95-C281-584AF2118F84,0.9228175980790421,0.6632532993644333,0.876923076923077
Shootout,9268F759-54B0-96CC-C0F5-9D8DBAA12073,0.858480705536729,0.7985116306843044,0.6403558595594001
Shootout,B6EE5F90-8F59-D3CF-C449-59216B28207B,0.45746009032552126,0.4279737191974848,0.21175356085107497
Shootout,E49C1269-8AB7-8C8F-FC88-AA92C2F1E260,0.8777470890789675,0.8655605640976447,0.7040879895008927
Shootout,EE62AFCD-B47D-E676-0257-21F92CB612D8,0.887506451062847,0.831691206298642,0.7333333333333334
Shootout,F752B62E-E95F-A65D-4CB2-8B0252E15F08,0.2564451862255296,0.21753671066445243,0.1650326402798052
Shootout,1AE03BA6-E346-DEB8-4865-276ECC5CD9B1,0.9367244133082739,0.9069270671803311,0.7585932168818721
Shootout,4B423110-8A54-A87F-39BB-D68BF033C7FC,0.9768053105460623,0.9132115723347684,0.9090910782983795
Shootout,5CD23052-9069-615B-22B2-CB8E9A2413C9,0.04932556461724008,0.0458607484494618,-0.018508365821199198
Shootout,72B642AD-2D4A-574F-05EC-EC93C0C52335,0.9107746174482312,0.6740356391049713,0.9212936431077539
Shootout,8690E8B6-9B41-5F0E-C518-8F2D028C6690,0.9180515153670115,0.7308568617752225,0.8300194138566603
Shootout,A7C426E7-344F-99F4-6E35-453AF3AD9C2C,-0.4835638276040788,-0.46904695052228107,-0.4182196843909092
Shootout,BD35F47E-4F73-8664-B165-98D2BF2CDA48,0.9334829262447184,0.76718301427494,0.8906115289588817
Shootout,C24A665A-6B67-FDEA-04A4-C2DA3AF79D51,-0.693045560249289,-0.6339363415999302,-0.5121951219512195
Shootout,DBA0C8C4-AE05-772F-2E53-E6167F8ACB77,0.9694188871317783,0.8948477807644291,0.8560975609756097
Shootout,FFAB0F54-EFF2-FA1A-1892-F9D8ED3C9B31,0.8397418053515131,0.6016052484156931,0.8780487804878049
Shootout,1F6A56CA-9C73-442F-2682-BB69E4B03AB2,0.9190419613802049,0.6707811227984776,0.875609756097561
Shootout,1FA97947-2FB7-D626-8CD3-2426BEEE97D1,0.9192866368993433,0.8125621745363044,0.7362787856225868
Shootout,5690E95B-9747-B2B5-2EE1-16A72200D5CC,0.8636330751830554,0.674063286805642,0.860670328483944
Shootout,5E491E0A-C580-29BE-4329-ED7BFF843D0D,0.8193142991816641,0.7484043764540941,0.66585328673565
Shootout,5F222604-CB86-1ABA-EB7B-31FF78B7BE93,0.9560119738508966,0.8415816910061155,0.8794726872659734
Shootout,96B78431-4166-E4D3-2AA2-15BE2512E1D6,0.8825029255830726,0.6815158824595616,0.7666802197348929
Shootout,99827717-1B21-7ECC-CAD1-99489F7E19EA,0.9539347928184345,0.8516211052973608,0.8955421269307
Shootout,AB9921A8-F143-E101-6A47-E66882F571B2,-0.9115664178235627,-0.7986339156271347,-0.7841403523926019
Shootout,CCA3ABC5-DCCE-0BBE-5327-E65AE52A195D,0.8297178263801975,0.8262156934631315,0.632479103942641
Shootout,DCB45A10-FAF5-53E0-AB53-2D42AC9BB090,0.9716696789690532,0.8781756140469426,0.8959592371130776
Shootout,EA788550-E907-E4AC-EAE4-82CC26723E3B,0.9587530101930869,0.9052605984125701,0.8673552216491636
Shootout,0F3B2D98-51FE-5265-3746-A0763DE31C98,0.8019150000438665,0.738812614622722,0.4965601112338376
Shootout,2656C6B4-988A-A958-5107-5422027AEE1D,0.8713186520597178,0.7099340301526321,0.6796828598821443
Shootout,3C54E0F5-9C12-3137-9EC1-39645770F53A,-0.18312102070528813,-0.13942976438908752,-0.13428001281941046
Shootout,5270C847-54C3-180E-9737-1D87A639C450,0.9897359866599581,0.9189062953331619,0.9292682926829269
Shootout,623D68EC-1C36-4E39-4317-BE7B59F593D2,0.6120589368665372,0.5684401540120972,0.3666518114923892
Shootout,77F6B31E-B228-3C6D-A66F-E7E6FDED3587,0.7671445202918344,0.40769343049723533,0.6916360125905165
Shootout,7DC9729F-BA27-3831-6078-F8508766396A,0.7364242496537504,0.6178118152734065,0.5641025641025641
Shootout,7FB7C50A-30EA-A991-0C04-7FFA681B8803,0.7293729645953028,0.6602691443685897,0.5465751943780981
Shootout,A135AF2A-692D-9C83-AB54-34F977E4D14D,0.49868349189452554,0.43712683654232715,0.2811604924719303
Shootout,B3CE5256-6F65-85EB-0078-689BD5CC1B17,0.918306375972519,0.7966387426903512,0.7878048780487805
Shootout,C8BB6C15-19FA-A17A-5945-6202803016D7,0.953773475915416,0.9371060199721436,0.873426503796428
Shootout,018B0D8D-B5EC-09D6-90ED-550058EBFEAF,0.86554022955421,0.7778344404792455,0.8173501813323851
Shootout,09FCECC4-F94E-ED69-5E9B-3223B590A149,0.8497295526479436,0.8201631554753617,0.7175471037875117
Shootout,27C12E79-B4DD-AA48-E99E-552C6BAEBA6F,0.6441194906899222,0.3392929023877747,0.6879793777762174
Shootout,4BD5749B-A1D2-E6C9-156F-DF107802D3BE,0.9768517472028609,0.8453222857421627,0.9348579909423066
Shootout,62A1F053-1EA8-7433-090E-89D450314F41,-0.19109614338198988,-0.18806145452321213,-0.16361428557589555
Shootout,7B8B31F4-FFC3-7A4E-3EAF-78D5CA8ACB61,0.9732745999180892,0.9471655419287107,0.928616498290844
Shootout,9A80CFF4-085D-6435-BA08-18E6496A8381,0.9252341373507247,0.7736799185026526,0.8466721609317531
Shootout,B17DF37B-207D-A052-4D45-F862B3BF4C4C,0.6650644452451745,0.46289875539167974,0.5025071581607626
Shootout,B2EE7EC5-4E5B-EBDD-E0EB-AF758B95C36A,0.9068651627916933,0.6566595240955395,0.8050533843775531
Shootout,D0F7ABC0-F552-63CD-CAC6-6703C39B83CA,0.9042598668315098,0.6373778783274062,0.7806340143779229
Shootout,E5F96AC5-AE7E-C4E8-8288-FB2674F43704,0.9525286837578522,0.9199725419422718,0.8678418191086328
Shootout,0A221ADF-C99E-307E-7B65-92EF9DABA6C4,0.15874864998799434,0.15138465989745906,0.03907206819722879
Shootout,35FEE4B0-EF25-110F-8D86-5410FA57646B,0.9217592304165112,0.8439976980095962,0.7564310482287966
Shootout,4BFAECAC-0CC2-F9AC-17BB-7343BE737D81,0.971576470025993,0.8912183661109098,0.9069918479082826
Shootout,64A0EC69-0CE2-8405-0FFC-D63A7F55E703,-0.07793396814387793,-0.0723828238098951,-0.08944728285329709
Shootout,772BA0E9-AC30-CEA6-AA1B-18A0300702AA,0.9120588392164812,0.820059921810327,0.8768276566275794
Shootout,99C0C5AE-01AD-1BB2-A36B-74B166CB26BA,0.5400338296814926,0.46655057590452637,0.27422424946025914
Shootout,C5DC661F-E2D6-2B65-4765-77C8B81D2488,0.9397517430225759,0.7563304460555581,0.9341463414634146
Shootout,CD5833CD-93D3-318C-371A-18A32DEFC38B,0.7963666032691163,0.6966535234330592,0.705739231812445
Shootout,EC6E2525-212C-1C3A-0B73-74D1B45748E1,0.6664110582027479,0.5779705970369114,0.46458673940897793
Shootout,FC50071B-D2BA-C98B-AC6E-7339010D56DA,0.8207276538006777,0.4963803195776229,0.8983887365053337
Shootout,FC66D29E-8CD8-AE29-A071-33549272C1EE,0.25737603978601614,0.2260154393168373,0.2230418954637082
Shootout,0A76B59A-F1FF-F3F5-A3CA-2386FA8EF308,0.8038223527798071,0.6377844094554537,0.7707317073170732
Shootout,2C636222-CB43-AB6F-444A-7278047991C7,-0.913099777547927,-0.8205517761946864,-0.7163035426939164
Shootout,37249306-1597-DC6D-3544-6FEDBBF8B848,0.6248925199568932,0.5861708117733395,0.4470522211261691
Shootout,46A9A47E-EDE3-2EF4-2F06-E95AF67D57E1,0.788516928864395,0.7168630304166518,0.6076923076923076
Shootout,48D32E40-ABB9-E3FB-185C-8A5AA0C44CBF,0.9281586791497674,0.8709900650857153,0.7684414666153625
Shootout,66E9719B-D383-AA87-7FAB-D9B4ABE7011C,0.6187249150043661,0.5856759408912318,0.43902439024390244
Shootout,7417E7AB-C723-0958-F8EE-DDA4DED65165,0.9664356966988971,0.7740935091587674,0.9211319517412765
Shootout,8322EDEF-4C09-318A-1B7E-56D62A6839AD,0.023386750578908454,0.023202558167432892,-0.009852694942077921
Shootout,B0AAFE06-91C2-2C6D-4547-7508BB719E45,0.17027875291082092,0.09690969037454854,-0.03397952596398763
Shootout,DC0BE0E2-B41E-3D73-47C5-5733952512CB,0.9334840985959114,0.7474267810438414,0.7968274820521367
Shootout,DF62EF03-DA30-E70A-CA31-03A029C9610A,-0.4933016214441212,-0.45854231436435117,-0.3636008971093229
Shootout,0AD33010-1AC1-E9FB-2FD4-313E3DF4692D,-0.3932894564142903,-0.3435064285873062,-0.24655931555229005
Shootout,0B5863F1-A482-C95D-EA42-9183B5BDFA12,0.455366506642858,0.370533467111056,0.3519599246369061
Shootout,3FC0B5B3-AC42-BF96-D8EE-10E81EAAACF6,0.9440764481449626,0.7709790731102486,0.8764877209968089
Shootout,58CB3C5E-2F5C-31FE-83E8-C6772D99B8D5,0.9578095860924656,0.8383051404827904,0.8803154419188945
Shootout,6B1E25A6-882B-DDD7-CE4F-4EC17A0906CF,0.9800213390058218,0.8392716404996566,0.9178086833776136
Shootout,70432028-81AF-D67A-251E-D2F807AB93CF,0.6356701579032706,0.47332357864034313,0.5358974358974359
Shootout,85748DC9-A6DA-334D-6422-BF69EE06A98C,-0.6670414036862847,-0.5720933731974392,-0.372674290873185
Shootout,B06410CC-D778-33B2-B1FD-A828EE4AF413,0.8649656229346526,0.7942820135702122,0.6518845448041547
Shootout,BAAA2876-D490-2AB5-0A98-6EB94C7FC331,0.8595417210823938,0.6432110807868581,0.8833246354309633
Shootout,DA2856BC-D181-9AF0-DC9A-99A9444D5579,0.9548232786840005,0.836952417171894,0.7178478749856136
Shootout,DD956DE9-DEFB-C0C6-82B4-C639A17D6782,-0.42511481792748296,-0.42409408077542515,-0.24420042623267993
Shootout,0D759376-3F10-1BEB-7205-E91B8BF17984,0.9700967815963882,0.9349829272881759,0.9379524980653089
Shootout,172A62AD-9B69-33E2-1551-9526879D80AC,0.9049297723027796,0.5339064791996614,0.9434478474547688
Shootout,4690C2DC-C0B5-6C1B-880A-D31C46C8A565,0.9098541129031678,0.7866431695654719,0.7999999999999999
Shootout,6C9454F6-2AA4-4C25-0387-C6CA7AFC4C13,0.9650822113370181,0.8937543937963759,0.8334351764802594
Shootout,862DB2BA-55C9-5794-03BC-FBBA3BEE80C7,0.9622367163651235,0.8235810250138136,0.9024146810780297
Shootout,94AA1B20-A5D9-F2B4-FD96-2F20A00FAE89,0.215740937484927,0.21537026552510868,0.09388571588595836
Shootout,B9FD0C60-33D3-E99E-2475-815EAD5C89C2,-0.7337892001781072,-0.6012104343512527,-0.6353688131263044
Shootout,D51A5648-0039-8CB1-45CB-C51E5ABA8BCC,0.9384434439137774,0.8205952050923432,0.8801982299231393
Shootout,E5CCE6B3-2C6E-BE96-602F-3852C8614777,0.9051690370393782,0.8917846488724709,0.7131531818068493
Shootout,F1430977-52AF-4F46-BF92-0A8D736CBD2B,0.43154406585695776,0.418371476925352,0.26151609125118414
Shootout,14027B3A-0AD6-CBA3-A600-42B3C0A4D933,0.9004528243277884,0.4686426830518586,0.7829268292682926
Shootout,47494449-E68E-E554-8BB1-ECEEE432E269,0.8397280508493103,0.49426862322085924,0.7799534315152262
Shootout,68339CF4-6AFB-7EFB-40EA-238612F8E5A4,0.8695248430402238,0.6894633987939471,0.8401379714718624
Shootout,718078D1-70DB-2916-366D-1119A22DCD7F,-0.9344393719186758,-0.6263510707717824,-0.8306081237219609
Shootout,874A6B13-C999-C802-1138-FA198591D897,0.9392677618454104,0.9140590313550435,0.8686636456312792
Shootout,9C694EBE-9421-F45A-ED92-F521991A6A52,0.8428082130100095,0.7914407700389958,0.6055074185152494
Shootout,9E6EBCE2-44FB-8F07-4135-E91140B34096,0.8705955361922151,0.7047175015991964,0.7717948717948718
Shootout,BC7EE230-0AF9-3AC5-24E5-8EC4B0B432A8,0.7794527313193303,0.5478280996754246,0.7416017340340176
Shootout,D6D11A63-A131-4E74-041D-6E3BD8EFF8FF,-0.4806547574692558,-0.31866121511980255,-0.4087859211140365
Shootout,E3489F9E-39E2-47B9-24EF-BAACE1438D00,0.8677312666248915,0.6674952652865115,0.658546113558484
TopDown,09FCECC4-F94E-ED69-5E9B-3223B590A149,0.4366562222602699,0.42823714528892176,0.32485942297884646
TopDown,0D759376-3F10-1BEB-7205-E91B8BF17984,0.0803544490229658,0.04092864402501626,-0.07441168295606795
TopDown,1F6A56CA-9C73-442F-2682-BB69E4B03AB2,0.6648131089375215,0.5064817793496436,0.5536585365853659
TopDown,48D32E40-ABB9-E3FB-185C-8A5AA0C44CBF,0.9303344307740492,0.7418853070357099,0.8203347750079627
TopDown,66E9719B-D383-AA87-7FAB-D9B4ABE7011C,0.8715330830724531,0.6339511298435873,0.7463414634146341
TopDown,6C9454F6-2AA4-4C25-0387-C6CA7AFC4C13,0.8438049533285441,0.648290974545655,0.6756097560975609
TopDown,77F6B31E-B228-3C6D-A66F-E7E6FDED3587,0.9169409799335161,0.7114155864467501,0.7975851367064319
TopDown,7FB7C50A-30EA-A991-0C04-7FFA681B8803,-0.006508616378451666,-0.003326574710532702,0.040268195917368646
TopDown,96B78431-4166-E4D3-2AA2-15BE2512E1D6,0.8421839946242208,0.8057502280156355,0.5941249316153604
TopDown,CCA3ABC5-DCCE-0BBE-5327-E65AE52A195D,0.7884865607511836,0.5299711270942836,0.7225956837295129
TopDown,D6D11A63-A131-4E74-041D-6E3BD8EFF8FF,0.7401013055930261,0.5727964287416413,0.5658536585365854
TopDown,EC6E2525-212C-1C3A-0B73-74D1B45748E1,-0.2358397328234227,-0.21985540542014834,-0.09560829143832036
TopDown,0A221ADF-C99E-307E-7B65-92EF9DABA6C4,0.16925989765652627,0.1266392650310614,0.16911879000433525
TopDown,1FA97947-2FB7-D626-8CD3-2426BEEE97D1,0.8639885844572942,0.6003687414494333,0.7305140612272932
TopDown,6B690AF9-8440-1C43-B353-FA85266AA12C,0.7205258785899968,0.5314245326815381,0.495991182457356
