Game Name,Participant ID,PCC,CCC,KendallTau
Heist!,09FCECC4-F94E-ED69-5E9B-3223B590A149,0.8252380889354198,0.11777098282184051,0.6567040144552385
Heist!,1AE03BA6-E346-DEB8-4865-276ECC5CD9B1,0.7554212923232706,0.2546308028829832,0.5592981644419066
Heist!,1FA97947-2FB7-D626-8CD3-2426BEEE97D1,0.47687676123312317,0.05118258669791591,0.4559498877082411
Heist!,718078D1-70DB-2916-366D-1119A22DCD7F,-0.009788214570444568,-0.003464881877769505,-0.026028960314767677
Heist!,761D024F-3C62-5326-601A-88D436C7726A,0.4863770479716544,0.25374809269950177,0.3100099836355314
Heist!,8322EDEF-4C09-318A-1B7E-56D62A6839AD,0.36129768532830014,0.07248953979880383,0.1977041459626777
Heist!,85748DC9-A6DA-334D-6422-BF69EE06A98C,0.7374685194577201,0.48947772574787385,0.6626422464020069
Heist!,A135AF2A-692D-9C83-AB54-34F977E4D14D,0.8786279283124793,0.3540473877415439,0.6760934916234562
Heist!,B9FD0C60-33D3-E99E-2475-815EAD5C89C2,0.21076367843552726,0.09715635752938825,0.12053248693986503
Heist!,D6D11A63-A131-4E74-041D-6E3BD8EFF8FF,0.579980737322198,0.23567521077247378,0.48991029213093634
Heist!,EC6E2525-212C-1C3A-0B73-74D1B45748E1,-0.34817292515197745,-0.037401380202644774,-0.0694200668898021
Heist!,06F9F8CE-9696-23CA-25B5-000AA4A793BA,0.6564611883417667,0.1994018732463731,0.5311840723209695
Heist!,1F6A56CA-9C73-442F-2682-BB69E4B03AB2,0.19327091473109415,0.03584154469605366,0.2806202501436429
Heist!,47494449-E68E-E554-8BB1-ECEEE432E269,0.2318684350728264,0.06166170194613411,0.017422141591581897
Heist!,70432028-81AF-D67A-251E-D2F807AB93CF,0.2745660421687627,0.18293813381362795,0.15033562461479177
Heist!,9E6EBCE2-44FB-8F07-4135-E91140B34096,0.44100002995046755,0.06817385257764738,0.1582560180967281
Heist!,A7C426E7-344F-99F4-6E35-453AF3AD9C2C,0.42948198804616033,0.11962618559772556,0.38040816213683665
Heist!,B6EE5F90-8F59-D3CF-C449-59216B28207B,0.33677346362307753,0.10409550821583634,0.2964646252221468
Heist!,C24A665A-6B67-FDEA-04A4-C2DA3AF79D51,-0.1585709303728745,-0.03369567671076671,0.0067426116171894574
Heist!,D57F474B-B38C-E9AF-73CC-2CF16EED3827,0.879944669787834,0.2252401920469488,0.7581047672567904
Heist!,DF62EF03-DA30-E70A-CA31-03A029C9610A,0.45823620785535435,0.21651379387431696,0.2588235424955224
Heist!,E5F96AC5-AE7E-C4E8-8288-FB2674F43704,0.8639199933059024,0.48204603903054544,0.6343185599118913
